fromNode	toNode	weight	direction	fromAltName	toAltName
AFM	CPN2	0.139486276945595	undirected	AFM	CPN2
AFM	F9	0.0761819337397397	undirected	AFM	F9
AFM	F10	0.10876196703286	undirected	AFM	F10
AFM	F11	0.126117118416016	undirected	AFM	F11
AFM	F12	0.117456924359141	undirected	AFM	F12
AFM	C1QA	0.136837756796883	undirected	AFM	C1QA
AFM	C1QC	0.116063080324029	undirected	AFM	C1QC
AFM	C1S	0.0228184348709999	undirected	AFM	C1S
AFM	C4A	0.0216648262725639	undirected	AFM	C4A
AFM	C4B	0.0258666708944912	undirected	AFM	C4B
AFM	C5	0.133494005254216	undirected	AFM	C5
AFM	C6	0.0817887950156735	undirected	AFM	C6
AFM	C8A	0.13414099343282	undirected	AFM	C8A
AFM	C8B	0.0860042610404825	undirected	AFM	C8B
AFM	C8G	0.127965995368918	undirected	AFM	C8G
AFM	CFH	0.0373894469637766	undirected	AFM	CFH
AFM	CFI	0.093086816217445	undirected	AFM	CFI
AFM	FTL	0.0290310616118384	undirected	AFM	FTL
AFM	FGA	0.0661827358307158	undirected	AFM	FGA
AFM	FGB	0.0570926969974141	undirected	AFM	FGB
AFM	FGG	0.0482206796220041	undirected	AFM	FGG
AFM	FN1	0.0337023049152141	undirected	AFM	FN1
AFM	FMN2	0.0578625650398611	undirected	AFM	FMN2
AFM	GSN	0.0545009239670499	undirected	AFM	GSN
AFM	GPX3	0.150152658108778	undirected	AFM	GPX3
AFM	GZMH	0.0336654132318637	undirected	AFM	GZMH
AFM	HPX	0.146431948721466	undirected	AFM	HPX
AFM	HABP2	0.0342364518568368	undirected	AFM	HABP2
AFM	IGFALS	0.0934562514089917	undirected	AFM	IGFALS
AFM	ITIH1	0.0389881646686511	undirected	AFM	ITIH1
AFM	ITIH2	0.104027397186872	undirected	AFM	ITIH2
AFM	SERPINA4	0.0644717980251106	undirected	AFM	SERPINA4
AFM	KNG1	0.0240656900033802	undirected	AFM	KNG1
AFM	SERPINB1	0.025666667038685	undirected	AFM	SERPINB1
AFM	PGLYRP2	0.066298819445624	undirected	AFM	PGLYRP2
AFM	PPIA	0.0270640260075298	undirected	AFM	PPIA
AFM	PLTP	0.0624793396830166	undirected	AFM	PLTP
AFM	SERPINF1	0.0530747323222434	undirected	AFM	SERPINF1
AFM	KLKB1	0.0940602299919649	undirected	AFM	KLKB1
AFM	PLG	0.155880432260703	undirected	AFM	PLG
AFM	SERPINA10	0.0741861313417357	undirected	AFM	SERPINA10
AFM	PRG4	0.113172801208532	undirected	AFM	PRG4
AFM	F2	0.0848489621687141	undirected	AFM	F2
AFM	RBP4	0.0572147836764724	undirected	AFM	RBP4
AFM	SEMA6D	0.0587284134902479	undirected	AFM	SEMA6D
AFM	PROC	0.0277272181044792	undirected	AFM	PROC
AFM	PROS1	0.0646193522804168	undirected	AFM	PROS1
AFM	VTN	0.0401873057250763	undirected	AFM	VTN
SERPINA3	SERPINC1	0.0217439562105669	undirected	SERPINA3	SERPINC1
SERPINA3	APOB	0.061550591585586	undirected	SERPINA3	APOB
SERPINA3	C4BPA	0.0724757411697953	undirected	SERPINA3	C4BPA
SERPINA3	C4BPB	0.0790250494130791	undirected	SERPINA3	C4BPB
SERPINA3	CPB2	0.0334408062186587	undirected	SERPINA3	CPB2
SERPINA3	CPN2	0.0355903890195873	undirected	SERPINA3	CPN2
SERPINA3	F9	0.0294859513682103	undirected	SERPINA3	F9
SERPINA3	F10	0.0368374019742866	undirected	SERPINA3	F10
SERPINA3	F11	0.0607233023839175	undirected	SERPINA3	F11
SERPINA3	F12	0.058900913199343	undirected	SERPINA3	F12
SERPINA3	C1QA	0.0574280536253747	undirected	SERPINA3	C1QA
SERPINA3	C1QC	0.0614460703068611	undirected	SERPINA3	C1QC
SERPINA3	C1S	0.0529208557595726	undirected	SERPINA3	C1S
SERPINA3	C2	0.179332849437437	undirected	SERPINA3	C2
SERPINA3	C3	0.0499972167659397	undirected	SERPINA3	C3
SERPINA3	C4B	0.05698996820628	undirected	SERPINA3	C4B
SERPINA3	C5	0.034300791218173	undirected	SERPINA3	C5
SERPINA3	C6	0.0278053565167058	undirected	SERPINA3	C6
SERPINA3	C8A	0.0446701976664518	undirected	SERPINA3	C8A
SERPINA3	C8B	0.0303929466201886	undirected	SERPINA3	C8B
SERPINA3	C8G	0.0467617252624024	undirected	SERPINA3	C8G
SERPINA3	C9	0.0315195485361819	undirected	SERPINA3	C9
SERPINA3	CFH	0.0255997131577843	undirected	SERPINA3	CFH
SERPINA3	CFHR3	0.0566210773388078	undirected	SERPINA3	CFHR3
SERPINA3	CFI	0.0427223637028543	undirected	SERPINA3	CFI
SERPINA3	SERPINA6	0.043472859019269	undirected	SERPINA3	SERPINA6
SERPINA3	FGA	0.0493791903036111	undirected	SERPINA3	FGA
SERPINA3	FGB	0.0315583918790133	undirected	SERPINA3	FGB
SERPINA3	FGG	0.020477763400546	undirected	SERPINA3	FGG
SERPINA3	HPX	0.0469084995085677	undirected	SERPINA3	HPX
SERPINA3	ITIH1	0.025547417316251	undirected	SERPINA3	ITIH1
SERPINA3	ITIH2	0.0308326771993407	undirected	SERPINA3	ITIH2
SERPINA3	ITIH4	0.108227943300453	undirected	SERPINA3	ITIH4
SERPINA3	LBP	0.040790043972443	undirected	SERPINA3	LBP
SERPINA3	KLKB1	0.036956265278077	undirected	SERPINA3	KLKB1
SERPINA3	PLG	0.0400704566203299	undirected	SERPINA3	PLG
SERPINA3	AMBP	0.0694985809006522	undirected	SERPINA3	AMBP
SERPINA3	PRG4	0.0239848631653215	undirected	SERPINA3	PRG4
SERPINA3	F2	0.0745437771758334	undirected	SERPINA3	F2
SERPINA3	SPP2	0.0860245871158272	undirected	SERPINA3	SPP2
SERPINA3	PROS1	0.0579932156570446	undirected	SERPINA3	PROS1
SERPINF2	SEMA6D	0.0241073821196213	undirected	SERPINF2	SEMA6D
ANXA1	BCHE	0.0949972385190455	undirected	ANXA1	BCHE
ANXA1	F9	0.0332448156008592	undirected	ANXA1	F9
ANXA1	C1R	0.0537899405397918	undirected	ANXA1	C1R
ANXA1	C4B	0.0524617554568199	undirected	ANXA1	C4B
ANXA1	C7	0.103336248323602	undirected	ANXA1	C7
ANXA1	FN1	0.0236805526215231	undirected	ANXA1	FN1
ANXA1	SERPIND1	0.108587446957949	undirected	ANXA1	SERPIND1
ANXA1	ITIH1	0.0292325442362036	undirected	ANXA1	ITIH1
ANXA1	ITIH2	0.0248628222147262	undirected	ANXA1	ITIH2
ANXA1	KRT31	0.0986195536671028	undirected	ANXA1	KRT31
ANXA1	DDAH1	0.13613872849735	undirected	ANXA1	DDAH1
ANXA1	PLGLB1	0.115276933771902	undirected	ANXA1	PLGLB1
SERPINC1	APOB	0.13496073274248	undirected	SERPINC1	APOB
SERPINC1	APOE	0.100472968643924	undirected	SERPINC1	APOE
SERPINC1	CNDP1	0.0672593751772734	undirected	SERPINC1	CNDP1
SERPINC1	BTD	0.154381534549752	undirected	SERPINC1	BTD
SERPINC1	C4BPA	0.114777912744003	undirected	SERPINC1	C4BPA
SERPINC1	C4BPB	0.279084833358417	undirected	SERPINC1	C4BPB
SERPINC1	CPB2	0.172584115994114	undirected	SERPINC1	CPB2
SERPINC1	CPN2	0.259423978727509	undirected	SERPINC1	CPN2
SERPINC1	CD5L	0.0491470632490761	undirected	SERPINC1	CD5L
SERPINC1	BCHE	0.0936042291566549	undirected	SERPINC1	BCHE
SERPINC1	F9	0.223034308161228	undirected	SERPINC1	F9
SERPINC1	F10	0.190934755551569	undirected	SERPINC1	F10
SERPINC1	F11	0.344287522672418	undirected	SERPINC1	F11
SERPINC1	F12	0.306232178477493	undirected	SERPINC1	F12
SERPINC1	C1QA	0.402409338261912	undirected	SERPINC1	C1QA
SERPINC1	C1QC	0.360671662275408	undirected	SERPINC1	C1QC
SERPINC1	C1R	0.0987289868690338	undirected	SERPINC1	C1R
SERPINC1	C1S	0.123657077990934	undirected	SERPINC1	C1S
SERPINC1	C2	0.0230909931270667	undirected	SERPINC1	C2
SERPINC1	C3	0.0300516136734427	undirected	SERPINC1	C3
SERPINC1	C4A	0.0594980881645661	undirected	SERPINC1	C4A
SERPINC1	C4B	0.102860029569029	undirected	SERPINC1	C4B
SERPINC1	C5	0.293431769082616	undirected	SERPINC1	C5
SERPINC1	C6	0.242682918813467	undirected	SERPINC1	C6
SERPINC1	C7	0.0442072307770495	undirected	SERPINC1	C7
SERPINC1	C8A	0.353097647840693	undirected	SERPINC1	C8A
SERPINC1	C8B	0.2465229388804	undirected	SERPINC1	C8B
SERPINC1	C8G	0.325613042368644	undirected	SERPINC1	C8G
SERPINC1	C9	0.0958721561365919	undirected	SERPINC1	C9
SERPINC1	CFB	0.0993244427471161	undirected	SERPINC1	CFB
SERPINC1	CFH	0.075454441464813	undirected	SERPINC1	CFH
SERPINC1	CFHR3	0.0330816412431069	undirected	SERPINC1	CFHR3
SERPINC1	CFI	0.197846507820059	undirected	SERPINC1	CFI
SERPINC1	FTL	0.0359693416832197	undirected	SERPINC1	FTL
SERPINC1	FGA	0.141269338195532	undirected	SERPINC1	FGA
SERPINC1	FGB	0.101205412820332	undirected	SERPINC1	FGB
SERPINC1	FGG	0.101752634406086	undirected	SERPINC1	FGG
SERPINC1	FN1	0.104922345895138	undirected	SERPINC1	FN1
SERPINC1	FCN3	0.0426369691085976	undirected	SERPINC1	FCN3
SERPINC1	GSN	0.134914582468768	undirected	SERPINC1	GSN
SERPINC1	GPX3	0.0211928804780451	undirected	SERPINC1	GPX3
SERPINC1	GZMH	0.109184346951012	undirected	SERPINC1	GZMH
SERPINC1	HPX	0.360316883905384	undirected	SERPINC1	HPX
SERPINC1	SERPIND1	0.0725127881848534	undirected	SERPINC1	SERPIND1
SERPINC1	MST1	0.0303314608201554	undirected	SERPINC1	MST1
SERPINC1	HABP2	0.0264579584415167	undirected	SERPINC1	HABP2
SERPINC1	IGFALS	0.196373950436072	undirected	SERPINC1	IGFALS
SERPINC1	ITIH1	0.160026312620325	undirected	SERPINC1	ITIH1
SERPINC1	ITIH2	0.307320774225236	undirected	SERPINC1	ITIH2
SERPINC1	SERPINA4	0.131263460185085	undirected	SERPINC1	SERPINA4
SERPINC1	KRT31	0.0430095720282642	undirected	SERPINC1	KRT31
SERPINC1	KNG1	0.0807286109779682	undirected	SERPINC1	KNG1
SERPINC1	SERPINB1	0.041266062526633	undirected	SERPINC1	SERPINB1
SERPINC1	LSAMP	0.114714833833843	undirected	SERPINC1	LSAMP
SERPINC1	DDAH1	0.0278363106774314	undirected	SERPINC1	DDAH1
SERPINC1	PGLYRP2	0.165643224461762	undirected	SERPINC1	PGLYRP2
SERPINC1	PPIA	0.0295916886604882	undirected	SERPINC1	PPIA
SERPINC1	PLTP	0.0932532953871583	undirected	SERPINC1	PLTP
SERPINC1	SERPINF1	0.105504417934184	undirected	SERPINC1	SERPINF1
SERPINC1	KLKB1	0.246428544430319	undirected	SERPINC1	KLKB1
SERPINC1	PLG	0.36661661031642	undirected	SERPINC1	PLG
SERPINC1	PLGLB1	0.0255166891888471	undirected	SERPINC1	PLGLB1
SERPINC1	AMBP	0.0702684053327396	undirected	SERPINC1	AMBP
SERPINC1	SERPINA10	0.106469620544552	undirected	SERPINC1	SERPINA10
SERPINC1	PRG4	0.115128080681776	undirected	SERPINC1	PRG4
SERPINC1	F2	0.252765881900649	undirected	SERPINC1	F2
SERPINC1	RBP4	0.0536854335919166	undirected	SERPINC1	RBP4
SERPINC1	SELENOP	0.0470823581469682	undirected	SERPINC1	SELENOP
SERPINC1	SEMA6D	0.133178878008462	undirected	SERPINC1	SEMA6D
SERPINC1	PON1	0.0923534825893239	undirected	SERPINC1	PON1
SERPINC1	SPATS2L	0.0277132089847224	undirected	SERPINC1	SPATS2L
SERPINC1	CLEC3B	0.0269929275675772	undirected	SERPINC1	CLEC3B
SERPINC1	PROC	0.0334881499334438	undirected	SERPINC1	PROC
SERPINC1	PROS1	0.161350301644523	undirected	SERPINC1	PROS1
SERPINC1	VTN	0.0495396924728211	undirected	SERPINC1	VTN
APOA2	CEP131	0.059865570006249	undirected	APOA2	CEP131
APOA2	FLOT1	0.0597891354949832	undirected	APOA2	FLOT1
APOA2	TTR	0.0223001568509276	undirected	APOA2	TTR
APOA2	VTN	0.0322161295331737	undirected	APOA2	VTN
APOB	APOE	0.0496927403252349	undirected	APOB	APOE
APOB	BTD	0.0810087107413514	undirected	APOB	BTD
APOB	C4BPA	0.118662284231579	undirected	APOB	C4BPA
APOB	C4BPB	0.206359643155781	undirected	APOB	C4BPB
APOB	CPB2	0.115005926366284	undirected	APOB	CPB2
APOB	CPN2	0.137457064760112	undirected	APOB	CPN2
APOB	BCHE	0.0657234010551544	undirected	APOB	BCHE
APOB	F9	0.123359936018571	undirected	APOB	F9
APOB	F10	0.115900896952668	undirected	APOB	F10
APOB	F11	0.206399027400274	undirected	APOB	F11
APOB	F12	0.19666482377739	undirected	APOB	F12
APOB	C1QA	0.232309558801091	undirected	APOB	C1QA
APOB	C1QC	0.220236479359494	undirected	APOB	C1QC
APOB	C1R	0.0428832404022752	undirected	APOB	C1R
APOB	C1S	0.0713813022577686	undirected	APOB	C1S
APOB	C2	0.0883040383139901	undirected	APOB	C2
APOB	C3	0.05413551796676	undirected	APOB	C3
APOB	C4A	0.0288314750927192	undirected	APOB	C4A
APOB	C4B	0.123282383120032	undirected	APOB	C4B
APOB	C5	0.142344083835851	undirected	APOB	C5
APOB	C6	0.120766189409856	undirected	APOB	C6
APOB	C7	0.0218917723572484	undirected	APOB	C7
APOB	C8A	0.189484000810479	undirected	APOB	C8A
APOB	C8B	0.134383287899828	undirected	APOB	C8B
APOB	C8G	0.178315872606094	undirected	APOB	C8G
APOB	C9	0.0359346686401623	undirected	APOB	C9
APOB	CFB	0.0222338114015915	undirected	APOB	CFB
APOB	CFH	0.0461503843329042	undirected	APOB	CFH
APOB	CFHR3	0.0754825463682863	undirected	APOB	CFHR3
APOB	CFI	0.120962344759093	undirected	APOB	CFI
APOB	SERPINA6	0.0343576329348779	undirected	APOB	SERPINA6
APOB	FGA	0.102813386462383	undirected	APOB	FGA
APOB	FGB	0.0633863562860261	undirected	APOB	FGB
APOB	FGG	0.0500183005045047	undirected	APOB	FGG
APOB	FN1	0.0642195997555013	undirected	APOB	FN1
APOB	GSN	0.0233036627340823	undirected	APOB	GSN
APOB	GZMH	0.0636915308944739	undirected	APOB	GZMH
APOB	HPX	0.193367672366107	undirected	APOB	HPX
APOB	SERPIND1	0.0395705006028148	undirected	APOB	SERPIND1
APOB	IGFALS	0.0839622395935693	undirected	APOB	IGFALS
APOB	ITIH1	0.0985779575395141	undirected	APOB	ITIH1
APOB	ITIH2	0.171343680102939	undirected	APOB	ITIH2
APOB	ITIH4	0.0463180073393584	undirected	APOB	ITIH4
APOB	SERPINA4	0.0385041036441444	undirected	APOB	SERPINA4
APOB	KRT31	0.0450910391427381	undirected	APOB	KRT31
APOB	KNG1	0.0382122892403904	undirected	APOB	KNG1
APOB	LSAMP	0.0439271033752999	undirected	APOB	LSAMP
APOB	PGLYRP2	0.0309644565983914	undirected	APOB	PGLYRP2
APOB	PLTP	0.0226798739680352	undirected	APOB	PLTP
APOB	SERPINF1	0.0229731465397636	undirected	APOB	SERPINF1
APOB	KLKB1	0.155552206547361	undirected	APOB	KLKB1
APOB	PLG	0.189240646161511	undirected	APOB	PLG
APOB	PLGLB1	0.0228813588450943	undirected	APOB	PLGLB1
APOB	AMBP	0.044723423123711	undirected	APOB	AMBP
APOB	SERPINA10	0.0552381730473414	undirected	APOB	SERPINA10
APOB	PRG4	0.0687277907892841	undirected	APOB	PRG4
APOB	F2	0.223363686214363	undirected	APOB	F2
APOB	SPP2	0.0815223848537827	undirected	APOB	SPP2
APOB	SEMA6D	0.0354932553138057	undirected	APOB	SEMA6D
APOB	PON1	0.0438456901679162	undirected	APOB	PON1
APOB	PROS1	0.131142320315252	undirected	APOB	PROS1
APOE	CNDP1	0.0318295053314132	undirected	APOE	CNDP1
APOE	BTD	0.0418095431030251	undirected	APOE	BTD
APOE	C4BPA	0.0832627594711844	undirected	APOE	C4BPA
APOE	C4BPB	0.268241622368583	undirected	APOE	C4BPB
APOE	CPB2	0.17015876281411	undirected	APOE	CPB2
APOE	CPN2	0.2759052261725	undirected	APOE	CPN2
APOE	BCHE	0.0203521928320885	undirected	APOE	BCHE
APOE	F9	0.11850160097125	undirected	APOE	F9
APOE	F10	0.234455696284333	undirected	APOE	F10
APOE	F11	0.284442123257968	undirected	APOE	F11
APOE	F12	0.262789408742825	undirected	APOE	F12
APOE	C1QA	0.272067672405555	undirected	APOE	C1QA
APOE	C1QC	0.250315249014121	undirected	APOE	C1QC
APOE	C1R	0.0299909404719381	undirected	APOE	C1R
APOE	C1S	0.0408173505431718	undirected	APOE	C1S
APOE	C3	0.0378513916983647	undirected	APOE	C3
APOE	C4A	0.097321459018392	undirected	APOE	C4A
APOE	C4B	0.071435694003945	undirected	APOE	C4B
APOE	C5	0.231795734278959	undirected	APOE	C5
APOE	C6	0.146077892121261	undirected	APOE	C6
APOE	C8A	0.233756527950128	undirected	APOE	C8A
APOE	C8B	0.167327859607453	undirected	APOE	C8B
APOE	C8G	0.236695829427211	undirected	APOE	C8G
APOE	C9	0.0427015013149018	undirected	APOE	C9
APOE	CFB	0.0359194806824404	undirected	APOE	CFB
APOE	CFH	0.103914149807347	undirected	APOE	CFH
APOE	CFHR3	0.0261654086680839	undirected	APOE	CFHR3
APOE	CFI	0.236893305716075	undirected	APOE	CFI
APOE	FTL	0.051597181800096	undirected	APOE	FTL
APOE	FGA	0.176076683821659	undirected	APOE	FGA
APOE	FGB	0.12949155517306	undirected	APOE	FGB
APOE	FGG	0.0925698865559032	undirected	APOE	FGG
APOE	FN1	0.0710188809945767	undirected	APOE	FN1
APOE	GSN	0.0278285325830188	undirected	APOE	GSN
APOE	GZMH	0.0816364061253634	undirected	APOE	GZMH
APOE	HPX	0.253330586345996	undirected	APOE	HPX
APOE	MST1	0.0373978536681224	undirected	APOE	MST1
APOE	HABP2	0.0519346193500545	undirected	APOE	HABP2
APOE	IGFALS	0.112832288443869	undirected	APOE	IGFALS
APOE	ITIH1	0.0739691869455933	undirected	APOE	ITIH1
APOE	ITIH2	0.162151747984089	undirected	APOE	ITIH2
APOE	SERPINA4	0.054871067300653	undirected	APOE	SERPINA4
APOE	SERPINB1	0.0390084611141159	undirected	APOE	SERPINB1
APOE	LSAMP	0.0462484210608065	undirected	APOE	LSAMP
APOE	PGLYRP2	0.0403560345863226	undirected	APOE	PGLYRP2
APOE	PPIA	0.0452913930294055	undirected	APOE	PPIA
APOE	PLTP	0.0699310361778922	undirected	APOE	PLTP
APOE	SERPINF1	0.0460923434884252	undirected	APOE	SERPINF1
APOE	KLKB1	0.197097160178436	undirected	APOE	KLKB1
APOE	PLG	0.268951240659188	undirected	APOE	PLG
APOE	PLS3	0.0211015744820374	undirected	APOE	PLS3
APOE	KCNRG	0.0345364705086457	undirected	APOE	KCNRG
APOE	AMBP	0.0524546962760729	undirected	APOE	AMBP
APOE	SERPINA10	0.138628851637967	undirected	APOE	SERPINA10
APOE	PRG4	0.195002082631704	undirected	APOE	PRG4
APOE	F2	0.21466862124718	undirected	APOE	F2
APOE	RBP4	0.0508061160991961	undirected	APOE	RBP4
APOE	SELENOP	0.048819003675339	undirected	APOE	SELENOP
APOE	SEMA6D	0.0481260836673289	undirected	APOE	SEMA6D
APOE	PON1	0.0434124308503368	undirected	APOE	PON1
APOE	SPATS2L	0.0227442290087639	undirected	APOE	SPATS2L
APOE	PROC	0.0216075919331103	undirected	APOE	PROC
APOE	PROS1	0.183300270889327	undirected	APOE	PROS1
APOE	VTN	0.040887679764088	undirected	APOE	VTN
APOM	BTD	0.0305135700335176	undirected	APOM	BTD
APOM	KNG1	0.107401735625077	undirected	APOM	KNG1
CNDP1	BTD	0.0242358239968288	undirected	CNDP1	BTD
CNDP1	C4BPB	0.0939987996861522	undirected	CNDP1	C4BPB
CNDP1	CPB2	0.066303836968379	undirected	CNDP1	CPB2
CNDP1	CPN2	0.177767754904601	undirected	CNDP1	CPN2
CNDP1	CLU	0.0209212303272551	undirected	CNDP1	CLU
CNDP1	F9	0.0779900608340302	undirected	CNDP1	F9
CNDP1	F10	0.074031431122532	undirected	CNDP1	F10
CNDP1	F11	0.11984165693473	undirected	CNDP1	F11
CNDP1	F12	0.112441571399729	undirected	CNDP1	F12
CNDP1	C1QA	0.140557462564096	undirected	CNDP1	C1QA
CNDP1	C1QC	0.105435969501357	undirected	CNDP1	C1QC
CNDP1	C5	0.161874289129556	undirected	CNDP1	C5
CNDP1	C6	0.110180548648974	undirected	CNDP1	C6
CNDP1	C8A	0.150909231266746	undirected	CNDP1	C8A
CNDP1	C8B	0.120578679383017	undirected	CNDP1	C8B
CNDP1	C8G	0.16999851286626	undirected	CNDP1	C8G
CNDP1	CFH	0.0352765228812937	undirected	CNDP1	CFH
CNDP1	CFI	0.0977951257944987	undirected	CNDP1	CFI
CNDP1	FTL	0.0310824173110168	undirected	CNDP1	FTL
CNDP1	FGA	0.0421523610398157	undirected	CNDP1	FGA
CNDP1	FGB	0.0478956739751244	undirected	CNDP1	FGB
CNDP1	FGG	0.0439872947668271	undirected	CNDP1	FGG
CNDP1	FN1	0.0233315390736606	undirected	CNDP1	FN1
CNDP1	FBLN1	0.0431683540147221	undirected	CNDP1	FBLN1
CNDP1	GSN	0.147408736570047	undirected	CNDP1	GSN
CNDP1	GZMH	0.030727089126032	undirected	CNDP1	GZMH
CNDP1	HPX	0.124573183864007	undirected	CNDP1	HPX
CNDP1	IGFALS	0.171586388013684	undirected	CNDP1	IGFALS
CNDP1	ITIH1	0.0252968328916249	undirected	CNDP1	ITIH1
CNDP1	ITIH2	0.100965535578594	undirected	CNDP1	ITIH2
CNDP1	SERPINA4	0.279360383213493	undirected	CNDP1	SERPINA4
CNDP1	SERPINB1	0.0382227614934476	undirected	CNDP1	SERPINB1
CNDP1	LSAMP	0.029656937641026	undirected	CNDP1	LSAMP
CNDP1	PGLYRP2	0.088026984629922	undirected	CNDP1	PGLYRP2
CNDP1	PPIA	0.0308036614676079	undirected	CNDP1	PPIA
CNDP1	PLTP	0.0947973986996873	undirected	CNDP1	PLTP
CNDP1	SERPINF1	0.147801565949942	undirected	CNDP1	SERPINF1
CNDP1	KLKB1	0.103889569795358	undirected	CNDP1	KLKB1
CNDP1	PLG	0.191303507508693	undirected	CNDP1	PLG
CNDP1	SERPINA10	0.169232013132287	undirected	CNDP1	SERPINA10
CNDP1	PRG4	0.0583822284800818	undirected	CNDP1	PRG4
CNDP1	F2	0.0683505209139238	undirected	CNDP1	F2
CNDP1	RBP4	0.0331277097463866	undirected	CNDP1	RBP4
CNDP1	SELENOP	0.0891880454385857	undirected	CNDP1	SELENOP
CNDP1	SEMA6D	0.0634659062450086	undirected	CNDP1	SEMA6D
CNDP1	CLEC3B	0.0696812354482666	undirected	CNDP1	CLEC3B
CNDP1	PROS1	0.0635362251403976	undirected	CNDP1	PROS1
BTD	C4BPA	0.0510121019694943	undirected	BTD	C4BPA
BTD	C4BPB	0.153460683826729	undirected	BTD	C4BPB
BTD	CPB2	0.0907796891379279	undirected	BTD	CPB2
BTD	CPN2	0.138407427201406	undirected	BTD	CPN2
BTD	BCHE	0.0312783147684589	undirected	BTD	BCHE
BTD	F9	0.0864826074076255	undirected	BTD	F9
BTD	F10	0.105988742830803	undirected	BTD	F10
BTD	F11	0.159615459322585	undirected	BTD	F11
BTD	F12	0.150960638825545	undirected	BTD	F12
BTD	C1QA	0.18595064216718	undirected	BTD	C1QA
BTD	C1QC	0.159440338983406	undirected	BTD	C1QC
BTD	C1R	0.0241960360773585	undirected	BTD	C1R
BTD	C1RL	0.0273815237932774	undirected	BTD	C1RL
BTD	C1S	0.0337645386815879	undirected	BTD	C1S
BTD	C4B	0.0446885790795304	undirected	BTD	C4B
BTD	C5	0.144816207765865	undirected	BTD	C5
BTD	C6	0.11198630729729	undirected	BTD	C6
BTD	C8A	0.155666181446609	undirected	BTD	C8A
BTD	C8B	0.098490003908345	undirected	BTD	C8B
BTD	C8G	0.148174625703971	undirected	BTD	C8G
